data;tipoCombustivel;precoMedio
"2023-03-01";"Gasóleo simples";"1,5171 €"
"2023-03-02";"Gasóleo simples";"1,5175 €"
"2023-03-03";"Gasóleo simples";"1,5164 €"
"2023-03-04";"Gasóleo simples";"1,5119 €"
"2023-03-05";"Gasóleo simples";"1,5145 €"
"2023-03-06";"Gasóleo simples";"1,5661 €"
"2023-03-07";"Gasóleo simples";"1,5712 €"
"2023-03-08";"Gasóleo simples";"1,5695 €"
"2023-03-09";"Gasóleo simples";"1,5700 €"
"2023-03-10";"Gasóleo simples";"1,5693 €"
"2023-03-11";"Gasóleo simples";"1,5649 €"
"2023-03-12";"Gasóleo simples";"1,5653 €"
"2023-03-13";"Gasóleo simples";"1,5518 €"
"2023-03-14";"Gasóleo simples";"1,5479 €"
"2023-03-15";"Gasóleo simples";"1,5474 €"
"2023-03-16";"Gasóleo simples";"1,5475 €"
"2023-03-17";"Gasóleo simples";"1,5468 €"
"2023-03-18";"Gasóleo simples";"1,5424 €"
"2023-03-19";"Gasóleo simples";"1,5411 €"
"2023-03-20";"Gasóleo simples";"1,5151 €"
"2023-03-21";"Gasóleo simples";"1,5121 €"
"2023-03-22";"Gasóleo simples";"1,5112 €"
"2023-03-23";"Gasóleo simples";"1,5115 €"
"2023-03-24";"Gasóleo simples";"1,5107 €"
"2023-03-25";"Gasóleo simples";"1,5065 €"
"2023-03-26";"Gasóleo simples";"1,5066 €"
"2023-03-27";"Gasóleo simples";"1,5067 €"
"2023-03-28";"Gasóleo simples";"1,5062 €"
"2023-03-29";"Gasóleo simples";"1,5056 €"
"2023-03-30";"Gasóleo simples";"1,5062 €"
"2023-03-31";"Gasóleo simples";"1,5053 €"
"2023-04-01";"Gasóleo simples";"1,5009 €"
"2023-04-06";"Gasóleo simples";"1,4898 €"
"2023-04-07";"Gasóleo simples";"1,4890 €"
"2023-04-08";"Gasóleo simples";"1,4847 €"
"2023-04-09";"Gasóleo simples";"1,4852 €"
"2023-04-10";"Gasóleo simples";"1,4981 €"
"2023-04-11";"Gasóleo simples";"1,4993 €"
"2023-04-12";"Gasóleo simples";"1,4996 €"
"2023-04-13";"Gasóleo simples";"1,5003 €"
"2023-04-14";"Gasóleo simples";"1,4994 €"
"2023-04-15";"Gasóleo simples";"1,4950 €"
"2023-04-16";"Gasóleo simples";"1,4954 €"
"2023-04-17";"Gasóleo simples";"1,4898 €"
"2023-04-18";"Gasóleo simples";"1,4925 €"
"2023-04-19";"Gasóleo simples";"1,4948 €"
"2023-04-20";"Gasóleo simples";"1,4955 €"
"2023-04-21";"Gasóleo simples";"1,4946 €"
"2023-04-22";"Gasóleo simples";"1,4904 €"
"2023-04-23";"Gasóleo simples";"1,4898 €"
"2023-04-24";"Gasóleo simples";"1,4726 €"
"2023-04-25";"Gasóleo simples";"1,4683 €"
"2023-04-03";"Gasóleo simples";"1,4940 €"
"2023-04-04";"Gasóleo simples";"1,4905 €"
"2023-04-05";"Gasóleo simples";"1,4897 €"
"2023-04-26";"Gasóleo simples";"1,4673 €"
"2023-04-27";"Gasóleo simples";"1,4671 €"
"2023-04-28";"Gasóleo simples";"1,4663 €"
"2023-04-29";"Gasóleo simples";"1,4619 €"
"2023-04-30";"Gasóleo simples";"1,4606 €"
"2023-05-01";"Gasóleo simples";"1,4537 €"
"2023-05-02";"Gasóleo simples";"1,4473 €"
"2023-05-03";"Gasóleo simples";"1,4465 €"
"2023-05-04";"Gasóleo simples";"1,4477 €"
"2023-05-05";"Gasóleo simples";"1,4481 €"
"2023-05-06";"Gasóleo simples";"1,4437 €"
"2023-05-07";"Gasóleo simples";"1,4418 €"
"2023-05-08";"Gasóleo simples";"1,4048 €"
"2023-05-09";"Gasóleo simples";"1,4007 €"
"2023-05-10";"Gasóleo simples";"1,3999 €"
"2023-05-11";"Gasóleo simples";"1,3998 €"
"2023-05-12";"Gasóleo simples";"1,3988 €"
"2023-05-13";"Gasóleo simples";"1,3943 €"
"2023-05-14";"Gasóleo simples";"1,3962 €"
"2023-05-15";"Gasóleo simples";"1,4248 €"
"2023-04-02";"Gasóleo simples";"1,5006 €"
"2023-05-16";"Gasóleo simples";"1,4270 €"
"2023-05-17";"Gasóleo simples";"1,4270 €"
"2023-05-18";"Gasóleo simples";"1,4272 €"
"2023-05-19";"Gasóleo simples";"1,4265 €"
"2023-05-20";"Gasóleo simples";"1,4221 €"
"2023-05-21";"Gasóleo simples";"1,4230 €"
"2023-05-22";"Gasóleo simples";"1,4394 €"
"2023-05-23";"Gasóleo simples";"1,4422 €"
"2023-05-24";"Gasóleo simples";"1,4420 €"
"2023-05-25";"Gasóleo simples";"1,4425 €"
"2023-05-26";"Gasóleo simples";"1,4417 €"
"2023-05-27";"Gasóleo simples";"1,4374 €"
"2023-05-28";"Gasóleo simples";"1,4378 €"
"2023-05-29";"Gasóleo simples";"1,4438 €"
"2023-05-30";"Gasóleo simples";"1,4440 €"
"2023-05-31";"Gasóleo simples";"1,4436 €"
"2023-06-01";"Gasóleo simples";"1,4440 €"
"2023-06-02";"Gasóleo simples";"1,4430 €"
"2023-06-03";"Gasóleo simples";"1,4387 €"
"2023-06-04";"Gasóleo simples";"1,4385 €"
"2023-06-05";"Gasóleo simples";"1,4385 €"
"2023-06-06";"Gasóleo simples";"1,4513 €"
"2023-06-07";"Gasóleo simples";"1,4565 €"
"2023-06-08";"Gasóleo simples";"1,4578 €"
"2023-06-09";"Gasóleo simples";"1,4575 €"
"2023-06-10";"Gasóleo simples";"1,4532 €"
"2023-06-11";"Gasóleo simples";"1,4547 €"
"2023-06-12";"Gasóleo simples";"1,4796 €"
"2023-06-13";"Gasóleo simples";"1,4815 €"
"2023-06-14";"Gasóleo simples";"1,4815 €"
"2023-06-15";"Gasóleo simples";"1,4818 €"
"2023-06-16";"Gasóleo simples";"1,4812 €"
"2023-06-17";"Gasóleo simples";"1,4769 €"
"2023-06-18";"Gasóleo simples";"1,4767 €"
"2023-06-19";"Gasóleo simples";"1,4820 €"
"2023-06-20";"Gasóleo simples";"1,4822 €"
"2023-06-21";"Gasóleo simples";"1,4823 €"
"2023-06-22";"Gasóleo simples";"1,4824 €"
"2023-06-23";"Gasóleo simples";"1,4817 €"
"2023-06-24";"Gasóleo simples";"1,4774 €"
"2023-06-25";"Gasóleo simples";"1,4794 €"
"2023-06-26";"Gasóleo simples";"1,4986 €"
"2023-06-27";"Gasóleo simples";"1,5002 €"
"2023-06-28";"Gasóleo simples";"1,4999 €"
"2023-06-29";"Gasóleo simples";"1,5003 €"
"2023-06-30";"Gasóleo simples";"1,5002 €"
"2023-07-01";"Gasóleo simples";"1,4958 €"
"2023-07-02";"Gasóleo simples";"1,4953 €"
"2023-07-03";"Gasóleo simples";"1,4839 €"
"2023-07-04";"Gasóleo simples";"1,4957 €"
"2023-07-05";"Gasóleo simples";"1,5018 €"
"2023-07-06";"Gasóleo simples";"1,5031 €"
"2023-07-07";"Gasóleo simples";"1,5029 €"
"2023-07-08";"Gasóleo simples";"1,4986 €"
"2023-07-09";"Gasóleo simples";"1,5001 €"
"2023-07-10";"Gasóleo simples";"1,5185 €"
"2023-07-11";"Gasóleo simples";"1,5205 €"
"2023-07-12";"Gasóleo simples";"1,5208 €"
"2023-07-13";"Gasóleo simples";"1,5211 €"
"2023-07-14";"Gasóleo simples";"1,5204 €"
"2023-07-15";"Gasóleo simples";"1,5160 €"
"2023-07-16";"Gasóleo simples";"1,5172 €"
"2023-07-17";"Gasóleo simples";"1,5350 €"
"2023-07-18";"Gasóleo simples";"1,5360 €"
"2023-07-19";"Gasóleo simples";"1,5358 €"
"2023-07-20";"Gasóleo simples";"1,5362 €"
"2023-07-21";"Gasóleo simples";"1,5354 €"
"2023-07-22";"Gasóleo simples";"1,5313 €"
"2023-07-23";"Gasóleo simples";"1,5317 €"
"2023-07-24";"Gasóleo simples";"1,5385 €"
"2023-07-25";"Gasóleo simples";"1,5384 €"
"2023-07-26";"Gasóleo simples";"1,5382 €"
"2023-07-27";"Gasóleo simples";"1,5385 €"
"2023-07-28";"Gasóleo simples";"1,5380 €"
"2023-07-29";"Gasóleo simples";"1,5499 €"
"2023-07-30";"Gasóleo simples";"1,5551 €"
"2023-07-31";"Gasóleo simples";"1,6257 €"
"2023-08-01";"Gasóleo simples";"1,6330 €"
"2023-08-02";"Gasóleo simples";"1,6335 €"
"2023-08-03";"Gasóleo simples";"1,6340 €"
"2023-08-04";"Gasóleo simples";"1,6332 €"
"2023-08-05";"Gasóleo simples";"1,6290 €"
"2023-08-06";"Gasóleo simples";"1,6329 €"
"2023-08-07";"Gasóleo simples";"1,6875 €"
"2023-08-08";"Gasóleo simples";"1,6920 €"
"2023-08-09";"Gasóleo simples";"1,6923 €"
"2023-08-10";"Gasóleo simples";"1,6927 €"
"2023-08-11";"Gasóleo simples";"1,6920 €"
"2023-08-12";"Gasóleo simples";"1,6876 €"
"2023-08-13";"Gasóleo simples";"1,6886 €"
"2023-08-14";"Gasóleo simples";"1,7055 €"
"2023-08-15";"Gasóleo simples";"1,7066 €"
"2023-08-16";"Gasóleo simples";"1,7069 €"
"2023-08-17";"Gasóleo simples";"1,7076 €"
"2023-08-18";"Gasóleo simples";"1,7065 €"
"2023-08-19";"Gasóleo simples";"1,7022 €"
"2023-08-20";"Gasóleo simples";"1,7020 €"
"2023-08-21";"Gasóleo simples";"1,7032 €"
"2023-08-22";"Gasóleo simples";"1,7025 €"
"2023-08-23";"Gasóleo simples";"1,7017 €"
"2023-08-24";"Gasóleo simples";"1,7020 €"
"2023-08-25";"Gasóleo simples";"1,7013 €"
"2023-08-26";"Gasóleo simples";"1,6973 €"
"2023-08-27";"Gasóleo simples";"1,6992 €"
"2023-08-28";"Gasóleo simples";"1,7243 €"
"2023-08-29";"Gasóleo simples";"1,7255 €"
"2023-08-30";"Gasóleo simples";"1,7252 €"
"2023-08-31";"Gasóleo simples";"1,7251 €"
"2023-09-01";"Gasóleo simples";"1,7249 €"
"2023-09-02";"Gasóleo simples";"1,7206 €"
"2023-09-03";"Gasóleo simples";"1,7210 €"
"2023-09-04";"Gasóleo simples";"1,7196 €"
"2023-09-05";"Gasóleo simples";"1,7181 €"
"2023-09-06";"Gasóleo simples";"1,7179 €"
"2023-09-07";"Gasóleo simples";"1,7181 €"
"2023-09-08";"Gasóleo simples";"1,7172 €"
"2023-09-09";"Gasóleo simples";"1,7129 €"
"2023-09-10";"Gasóleo simples";"1,7152 €"
"2023-09-11";"Gasóleo simples";"1,7515 €"
"2023-09-12";"Gasóleo simples";"1,7590 €"
"2023-09-13";"Gasóleo simples";"1,7592 €"
"2023-09-14";"Gasóleo simples";"1,7596 €"
"2023-09-15";"Gasóleo simples";"1,7587 €"
"2023-09-16";"Gasóleo simples";"1,7544 €"
"2023-09-17";"Gasóleo simples";"1,7584 €"
"2023-09-18";"Gasóleo simples";"1,8052 €"
"2023-09-19";"Gasóleo simples";"1,8146 €"
"2023-09-20";"Gasóleo simples";"1,8148 €"
"2023-09-21";"Gasóleo simples";"1,8151 €"
"2023-09-22";"Gasóleo simples";"1,8144 €"
"2023-09-23";"Gasóleo simples";"1,8101 €"
"2023-09-24";"Gasóleo simples";"1,8094 €"
"2023-09-25";"Gasóleo simples";"1,8051 €"
"2023-09-26";"Gasóleo simples";"1,7864 €"
"2023-09-27";"Gasóleo simples";"1,7821 €"
"2023-09-28";"Gasóleo simples";"1,7822 €"
"2023-09-29";"Gasóleo simples";"1,7810 €"
"2023-09-30";"Gasóleo simples";"1,7765 €"
"2023-10-01";"Gasóleo simples";"1,7770 €"
"2023-10-02";"Gasóleo simples";"1,7815 €"
"2023-10-03";"Gasóleo simples";"1,7806 €"
"2023-10-04";"Gasóleo simples";"1,7800 €"
"2023-10-05";"Gasóleo simples";"1,7803 €"
"2023-10-06";"Gasóleo simples";"1,7800 €"
"2023-10-07";"Gasóleo simples";"1,7845 €"
"2023-10-08";"Gasóleo simples";"1,7821 €"
"2023-10-09";"Gasóleo simples";"1,7439 €"
"2023-10-10";"Gasóleo simples";"1,7299 €"
"2023-10-11";"Gasóleo simples";"1,7294 €"
"2023-10-12";"Gasóleo simples";"1,7292 €"
"2023-10-13";"Gasóleo simples";"1,7281 €"
"2023-10-14";"Gasóleo simples";"1,7235 €"
"2023-10-15";"Gasóleo simples";"1,7223 €"
"2023-10-16";"Gasóleo simples";"1,7113 €"
"2023-10-17";"Gasóleo simples";"1,7070 €"
"2023-10-18";"Gasóleo simples";"1,7065 €"
"2023-10-19";"Gasóleo simples";"1,7067 €"
"2023-10-20";"Gasóleo simples";"1,7057 €"
"2023-10-21";"Gasóleo simples";"1,7013 €"
"2023-10-22";"Gasóleo simples";"1,7034 €"
"2023-10-23";"Gasóleo simples";"1,7263 €"
"2023-10-24";"Gasóleo simples";"1,7279 €"
"2023-10-25";"Gasóleo simples";"1,7279 €"
"2023-10-26";"Gasóleo simples";"1,7280 €"
"2023-10-27";"Gasóleo simples";"1,7274 €"
"2023-10-28";"Gasóleo simples";"1,7230 €"
"2023-10-29";"Gasóleo simples";"1,7222 €"
"2023-10-30";"Gasóleo simples";"1,7059 €"
"2023-10-31";"Gasóleo simples";"1,6998 €"
"2023-11-01";"Gasóleo simples";"1,6992 €"
"2023-11-02";"Gasóleo simples";"1,6989 €"
"2023-11-03";"Gasóleo simples";"1,6980 €"
"2023-11-04";"Gasóleo simples";"1,6936 €"
"2023-11-05";"Gasóleo simples";"1,6941 €"
"2023-11-06";"Gasóleo simples";"1,6924 €"
"2023-11-07";"Gasóleo simples";"1,6917 €"
"2023-11-08";"Gasóleo simples";"1,6914 €"
"2023-11-09";"Gasóleo simples";"1,6920 €"
"2023-11-10";"Gasóleo simples";"1,6909 €"
"2023-11-11";"Gasóleo simples";"1,6864 €"
"2023-11-12";"Gasóleo simples";"1,6845 €"
"2023-11-13";"Gasóleo simples";"1,6490 €"
"2023-11-14";"Gasóleo simples";"1,6443 €"
"2023-11-15";"Gasóleo simples";"1,6432 €"
"2023-11-16";"Gasóleo simples";"1,6432 €"
"2023-11-17";"Gasóleo simples";"1,6423 €"
"2023-11-18";"Gasóleo simples";"1,6378 €"
"2023-11-19";"Gasóleo simples";"1,6377 €"
"2023-11-20";"Gasóleo simples";"1,6311 €"
"2023-11-21";"Gasóleo simples";"1,6297 €"
"2023-11-22";"Gasóleo simples";"1,6291 €"
"2023-11-23";"Gasóleo simples";"1,6294 €"
"2023-11-24";"Gasóleo simples";"1,6283 €"
"2023-11-25";"Gasóleo simples";"1,6239 €"
"2023-11-26";"Gasóleo simples";"1,6242 €"
"2023-11-27";"Gasóleo simples";"1,6272 €"
"2023-11-28";"Gasóleo simples";"1,6259 €"
"2023-11-29";"Gasóleo simples";"1,6257 €"
"2023-11-30";"Gasóleo simples";"1,6260 €"
"2023-12-01";"Gasóleo simples";"1,6256 €"
"2023-12-02";"Gasóleo simples";"1,6211 €"
"2023-12-03";"Gasóleo simples";"1,6207 €"
"2023-12-04";"Gasóleo simples";"1,6071 €"
"2023-12-05";"Gasóleo simples";"1,6044 €"
"2023-12-06";"Gasóleo simples";"1,6038 €"
"2023-12-07";"Gasóleo simples";"1,6040 €"
"2023-12-08";"Gasóleo simples";"1,6031 €"
"2023-12-09";"Gasóleo simples";"1,5986 €"
"2023-12-10";"Gasóleo simples";"1,5972 €"
"2023-12-11";"Gasóleo simples";"1,5759 €"
"2023-12-12";"Gasóleo simples";"1,5728 €"
"2023-12-13";"Gasóleo simples";"1,5720 €"
"2023-12-14";"Gasóleo simples";"1,5719 €"
"2023-12-15";"Gasóleo simples";"1,5710 €"
"2023-12-16";"Gasóleo simples";"1,5660 €"
"2023-12-17";"Gasóleo simples";"1,5654 €"
"2023-12-18";"Gasóleo simples";"1,5540 €"
"2023-12-19";"Gasóleo simples";"1,5523 €"
"2023-12-20";"Gasóleo simples";"1,5514 €"
"2023-12-21";"Gasóleo simples";"1,5515 €"
"2023-12-22";"Gasóleo simples";"1,5508 €"
"2023-12-23";"Gasóleo simples";"1,5462 €"
"2023-12-24";"Gasóleo simples";"1,5469 €"
"2023-12-25";"Gasóleo simples";"1,5737 €"
"2023-12-26";"Gasóleo simples";"1,5838 €"
"2023-12-27";"Gasóleo simples";"1,5855 €"
"2023-12-28";"Gasóleo simples";"1,5859 €"
"2023-12-29";"Gasóleo simples";"1,5852 €"
"2023-12-30";"Gasóleo simples";"1,5805 €"
"2023-12-31";"Gasóleo simples";"1,5796 €"
"2024-01-01";"Gasóleo simples";"1,5666 €"
"2024-01-02";"Gasóleo simples";"1,5585 €"
"2024-01-03";"Gasóleo simples";"1,5542 €"
"2024-01-04";"Gasóleo simples";"1,5530 €"
"2024-01-05";"Gasóleo simples";"1,5521 €"
"2024-01-06";"Gasóleo simples";"1,5474 €"
"2024-01-07";"Gasóleo simples";"1,5484 €"
"2024-01-08";"Gasóleo simples";"1,5520 €"
"2024-01-09";"Gasóleo simples";"1,5501 €"
"2024-01-10";"Gasóleo simples";"1,5496 €"
"2024-01-11";"Gasóleo simples";"1,5499 €"
"2024-01-12";"Gasóleo simples";"1,5495 €"
"2024-01-13";"Gasóleo simples";"1,5457 €"
"2024-01-14";"Gasóleo simples";"1,5473 €"
"2024-01-15";"Gasóleo simples";"1,5613 €"
"2024-01-16";"Gasóleo simples";"1,5610 €"
"2024-01-17";"Gasóleo simples";"1,5606 €"
"2024-01-18";"Gasóleo simples";"1,5615 €"
"2024-01-19";"Gasóleo simples";"1,5605 €"
"2024-01-20";"Gasóleo simples";"1,5580 €"
"2024-01-21";"Gasóleo simples";"1,5574 €"
"2024-01-22";"Gasóleo simples";"1,5789 €"
"2024-01-23";"Gasóleo simples";"1,5797 €"
"2024-01-24";"Gasóleo simples";"1,5794 €"
"2024-01-25";"Gasóleo simples";"1,5798 €"
"2024-01-26";"Gasóleo simples";"1,5789 €"
"2024-01-27";"Gasóleo simples";"1,5743 €"
"2024-01-28";"Gasóleo simples";"1,5766 €"
"2024-01-29";"Gasóleo simples";"1,6042 €"
"2024-01-30";"Gasóleo simples";"1,6057 €"
"2024-01-31";"Gasóleo simples";"1,6055 €"
"2024-02-01";"Gasóleo simples";"1,6059 €"
"2024-02-02";"Gasóleo simples";"1,6049 €"
"2024-02-03";"Gasóleo simples";"1,6003 €"
"2024-02-04";"Gasóleo simples";"1,6023 €"
"2024-02-05";"Gasóleo simples";"1,6261 €"
"2024-02-06";"Gasóleo simples";"1,6301 €"
"2024-02-07";"Gasóleo simples";"1,6300 €"
"2024-02-08";"Gasóleo simples";"1,6305 €"
"2024-02-09";"Gasóleo simples";"1,6295 €"
"2024-02-10";"Gasóleo simples";"1,6250 €"
"2024-02-11";"Gasóleo simples";"1,6259 €"
"2024-02-12";"Gasóleo simples";"1,6466 €"
"2024-02-13";"Gasóleo simples";"1,6476 €"
"2024-02-14";"Gasóleo simples";"1,6482 €"
"2024-02-15";"Gasóleo simples";"1,6485 €"
"2024-02-16";"Gasóleo simples";"1,6476 €"
"2024-02-17";"Gasóleo simples";"1,6431 €"
"2024-02-18";"Gasóleo simples";"1,6452 €"
"2024-02-19";"Gasóleo simples";"1,6643 €"
"2024-02-20";"Gasóleo simples";"1,6658 €"
"2024-02-21";"Gasóleo simples";"1,6656 €"
"2024-02-22";"Gasóleo simples";"1,6660 €"
"2024-02-23";"Gasóleo simples";"1,6650 €"
"2024-02-24";"Gasóleo simples";"1,6603 €"
"2024-02-25";"Gasóleo simples";"1,6591 €"
"2024-02-26";"Gasóleo simples";"1,6401 €"
"2024-02-27";"Gasóleo simples";"1,6380 €"
"2024-02-28";"Gasóleo simples";"1,6370 €"
"2024-02-29";"Gasóleo simples";"1,6370 €"
"2024-03-01";"Gasóleo simples";"1,6359 €"
"2024-03-02";"Gasóleo simples";"1,6312 €"
"2024-03-03";"Gasóleo simples";"1,6311 €"
"2024-03-04";"Gasóleo simples";"1,6299 €"
"2024-03-05";"Gasóleo simples";"1,6288 €"
"2024-03-06";"Gasóleo simples";"1,6285 €"
"2024-03-07";"Gasóleo simples";"1,6290 €"
"2024-03-08";"Gasóleo simples";"1,6281 €"
"2024-03-09";"Gasóleo simples";"1,6236 €"
"2024-03-10";"Gasóleo simples";"1,6232 €"
"2024-03-11";"Gasóleo simples";"1,6158 €"
"2024-03-12";"Gasóleo simples";"1,6144 €"
"2024-03-13";"Gasóleo simples";"1,6131 €"
"2024-03-14";"Gasóleo simples";"1,6134 €"
"2024-03-15";"Gasóleo simples";"1,6123 €"
"2024-03-16";"Gasóleo simples";"1,6076 €"
"2024-03-17";"Gasóleo simples";"1,6080 €"
"2024-03-18";"Gasóleo simples";"1,6131 €"
"2024-03-19";"Gasóleo simples";"1,6129 €"
"2024-03-20";"Gasóleo simples";"1,6129 €"
"2024-03-21";"Gasóleo simples";"1,6158 €"
"2024-03-22";"Gasóleo simples";"1,6154 €"
"2024-03-23";"Gasóleo simples";"1,6103 €"
"2024-03-24";"Gasóleo simples";"1,6120 €"
"2024-03-25";"Gasóleo simples";"1,6301 €"
"2024-03-26";"Gasóleo simples";"1,6275 €"
"2024-03-27";"Gasóleo simples";"1,6275 €"
"2024-03-28";"Gasóleo simples";"1,6280 €"
"2024-03-29";"Gasóleo simples";"1,6241 €"
"2024-03-30";"Gasóleo simples";"1,6222 €"
"2024-03-31";"Gasóleo simples";"1,6224 €"
"2024-04-01";"Gasóleo simples";"1,6197 €"
"2024-04-02";"Gasóleo simples";"1,6178 €"
"2024-04-03";"Gasóleo simples";"1,6172 €"
"2024-04-04";"Gasóleo simples";"1,6176 €"
"2024-04-05";"Gasóleo simples";"1,6167 €"
"2024-04-06";"Gasóleo simples";"1,6119 €"
"2024-04-07";"Gasóleo simples";"1,6145 €"
"2024-04-08";"Gasóleo simples";"1,6442 €"
"2024-04-09";"Gasóleo simples";"1,6489 €"
"2024-04-10";"Gasóleo simples";"1,6488 €"
"2024-04-11";"Gasóleo simples";"1,6493 €"
"2024-04-12";"Gasóleo simples";"1,6483 €"
"2024-04-13";"Gasóleo simples";"1,6435 €"
"2024-04-14";"Gasóleo simples";"1,6433 €"
"2024-04-15";"Gasóleo simples";"1,6315 €"
"2024-04-16";"Gasóleo simples";"1,6293 €"
"2024-04-17";"Gasóleo simples";"1,6286 €"
"2024-04-18";"Gasóleo simples";"1,6289 €"
"2024-04-19";"Gasóleo simples";"1,6279 €"
"2024-04-20";"Gasóleo simples";"1,6231 €"
"2024-04-21";"Gasóleo simples";"1,6230 €"
"2024-04-22";"Gasóleo simples";"1,6077 €"
"2024-04-23";"Gasóleo simples";"1,6058 €"
"2024-04-24";"Gasóleo simples";"1,6053 €"
"2024-04-25";"Gasóleo simples";"1,6055 €"
"2024-04-26";"Gasóleo simples";"1,6049 €"
"2024-04-27";"Gasóleo simples";"1,6000 €"
"2024-04-28";"Gasóleo simples";"1,5999 €"
"2024-04-29";"Gasóleo simples";"1,5914 €"
"2024-04-30";"Gasóleo simples";"1,5871 €"
"2024-05-01";"Gasóleo simples";"1,5866 €"
"2024-05-02";"Gasóleo simples";"1,5869 €"
"2024-05-03";"Gasóleo simples";"1,5860 €"
"2024-05-04";"Gasóleo simples";"1,5812 €"
"2024-05-05";"Gasóleo simples";"1,5809 €"
"2024-05-06";"Gasóleo simples";"1,5704 €"
"2024-05-07";"Gasóleo simples";"1,5695 €"
"2024-05-08";"Gasóleo simples";"1,5688 €"
"2024-05-09";"Gasóleo simples";"1,5691 €"
"2024-05-10";"Gasóleo simples";"1,5680 €"
"2024-05-11";"Gasóleo simples";"1,5633 €"
"2024-05-12";"Gasóleo simples";"1,5636 €"
"2024-05-13";"Gasóleo simples";"1,5646 €"
"2024-05-14";"Gasóleo simples";"1,5639 €"
"2024-05-15";"Gasóleo simples";"1,5635 €"
"2024-05-16";"Gasóleo simples";"1,5639 €"
"2024-05-17";"Gasóleo simples";"1,5629 €"
"2024-05-18";"Gasóleo simples";"1,5581 €"
"2024-05-19";"Gasóleo simples";"1,5578 €"
"2024-05-20";"Gasóleo simples";"1,5533 €"
"2024-05-21";"Gasóleo simples";"1,5522 €"
"2024-05-22";"Gasóleo simples";"1,5517 €"
"2024-05-23";"Gasóleo simples";"1,5519 €"
"2024-05-24";"Gasóleo simples";"1,5510 €"
"2024-05-25";"Gasóleo simples";"1,5463 €"
"2024-05-26";"Gasóleo simples";"1,5466 €"
"2024-05-27";"Gasóleo simples";"1,5516 €"
"2024-05-28";"Gasóleo simples";"1,5558 €"
"2024-05-29";"Gasóleo simples";"1,5570 €"
"2024-05-30";"Gasóleo simples";"1,5584 €"
"2024-05-31";"Gasóleo simples";"1,5581 €"
"2024-06-01";"Gasóleo simples";"1,5527 €"
"2024-06-02";"Gasóleo simples";"1,5486 €"
"2024-06-03";"Gasóleo simples";"1,5508 €"
"2024-06-04";"Gasóleo simples";"1,5494 €"
"2024-06-05";"Gasóleo simples";"1,5484 €"
"2024-06-06";"Gasóleo simples";"1,5489 €"
"2024-06-07";"Gasóleo simples";"1,5477 €"
"2024-06-08";"Gasóleo simples";"1,5429 €"
"2024-06-09";"Gasóleo simples";"1,5416 €"
"2024-06-10";"Gasóleo simples";"1,5232 €"
"2024-06-11";"Gasóleo simples";"1,5186 €"
"2024-06-12";"Gasóleo simples";"1,5170 €"
"2024-06-13";"Gasóleo simples";"1,5171 €"
"2024-06-14";"Gasóleo simples";"1,5163 €"
"2024-06-15";"Gasóleo simples";"1,5115 €"
"2024-06-16";"Gasóleo simples";"1,5141 €"
"2024-06-17";"Gasóleo simples";"1,5506 €"
"2024-06-18";"Gasóleo simples";"1,5574 €"
"2024-06-19";"Gasóleo simples";"1,5573 €"
"2024-06-20";"Gasóleo simples";"1,5580 €"
"2024-06-21";"Gasóleo simples";"1,5571 €"
"2024-06-22";"Gasóleo simples";"1,5524 €"
"2024-06-23";"Gasóleo simples";"1,5545 €"
"2024-06-24";"Gasóleo simples";"1,5852 €"
"2024-06-25";"Gasóleo simples";"1,5889 €"
